sample_id	mags	lat	lon	microntology
SAMEA10741339	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740448	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741177	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740925	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741654	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741816	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740763	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741492	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741735	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740682	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740844	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741573	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10739611	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739530	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10740187	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740349	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741078	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740268	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741159	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741870	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740907	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741636	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740583	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740745	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741474	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741717	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740664	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741393	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740826	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741555	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740547	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741276	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740385	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740709	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741438	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740628	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741357	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740466	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741195	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741519	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740943	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741672	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741834	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740781	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741753	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741915	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740862	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741591	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10739710	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10740178	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741069	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740259	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740097	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740970	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741861	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741780	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741627	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740574	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740736	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741465	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741708	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740655	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741384	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740493	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740817	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741546	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740538	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741267	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740376	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741429	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740295	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740619	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741348	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740457	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741186	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740934	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741663	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741825	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740772	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741744	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740691	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741906	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740853	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741582	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10739620	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739701	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10740196	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741249	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740358	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741087	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740277	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740439	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740916	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741645	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740592	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741807	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740754	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741483	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741726	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740673	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740835	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741564	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10739602	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10741609	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740556	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741285	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740394	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740718	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741447	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740637	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741366	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740475	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741528	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740952	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741681	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741843	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740790	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741762	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741924	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740871	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10739800	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10740079	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10739978	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739897	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739699	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739996	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10739798	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739879	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739987	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739789	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739969	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739888	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10740000	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10739736	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739817	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739655	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10740969	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741698	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741779	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740888	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10739970	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739772	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739934	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739853	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739691	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10741896	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10739619	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739538	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739754	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739592	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739916	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739835	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739673	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10740987	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741878	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741797	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10739790	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739952	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739871	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10740789	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741599	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10739637	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739556	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739718	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739745	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739583	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739907	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739826	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739664	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10740978	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741869	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741788	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740897	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10739781	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739943	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739862	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10740699	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10739628	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739709	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739763	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739925	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739844	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739682	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10740996	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741887	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10739529	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739961	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739880	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10741689	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740798	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740879	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10739808	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739646	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10739565	True			['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMEA10740170	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741223	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740332	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741061	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740251	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741304	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740413	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741142	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741700	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740017	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740530	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741421	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740611	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741340	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741502	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740215	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741106	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740053	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741025	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740134	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740512	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741241	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740350	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741403	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741322	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740431	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741160	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740035	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741007	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740116	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741601	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740710	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741520	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740233	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741124	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740071	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740314	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741043	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741205	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740152	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740503	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741232	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740341	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741070	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740260	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741313	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740422	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741151	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740026	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740107	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740701	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741430	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741511	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740224	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10741115	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740062	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
SAMEA10740305	True			['host-associated', 'saliva', 'animal host', 'mammalian host', 'mouth', 'digestive tract', 'human host']
